__run_id,__done,subject,target,cache-references,cache-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,cache-misses_percent,LLC-load-misses_percent,LLC-store-misses_percent,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP,execution_time,PROCESS_CPU_USAGE,PROCESS_MEMORY,PROCESS_VIRTUAL_MEMORY,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,CPU_USAGE_10,CPU_USAGE_11,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_FREQUENCY_10,CPU_FREQUENCY_11
run_42_repetition_12,DONE,nuitka,mandelbrot,59540,36908,8138,6129,,,61.98857910648303,75.3133448021627,,0,5175.8917236328125,2314.493217675801,0.03875732421875,33210380288.0,8589930496.0,1252828667.0239034,0.0,761.9598324298859,0.0,2490368.0,141594624.0,99.48025697067337,0.7325261701333858,0.5807463687753815,0.7829925968503275,0.6182921203628813,0.5883453111417468,0.5973126080942993,0.5482970474584854,0.32643259462484825,0.3725650645410855,0.39817672178427127,0.4838285169710723,2099.057525610717,1793.1988442343052,1779.8697136853166,1759.4454951405305,1307.2056737588653,1304.5064355135278,1306.6524822695035,1325.515891778303,1063.946939847649,1218.976622012083,1284.2266876805884,1284.4596795376938
run_61_repetition_13,DONE,pyston-lite,n_body,17586952,230993,8909729,17650,4748029,80,1.3134339594490279,0.19809805663000526,0.0016849096751515207,0,3842.9842529296875,1850.4962768554688,0.0279541015625,33210380288.0,8589930496.0,1255416436.6093514,0.0,530.6405639648438,94.1540106360549,4587520.0,11878400.0,99.61888601553386,0.4440513032841107,0.4758460293685509,0.45974168977046986,0.5990550337671154,0.5293215517836818,0.5757813870704551,0.5196350587821295,0.3813340886977823,0.32957846443217986,0.39626780583847704,0.3346364305749378,2098.848416289593,1798.8612368024133,1789.8009049773755,1774.1425339366515,1314.2993966817496,1309.6802413273,1310.5859728506787,1333.9234539969834,1038.5833333333333,1223.0554298642535,1266.72209653092,1278.3815987933635
run_45_repetition_1,DONE,nuitka,fasta,75572,36849,7073,5352,,,48.76012279680305,75.66803336632265,,0,1605.5067749023438,768.54833984375,0.01239013671875,33210380288.0,8589930496.0,1253799002.0825853,0.0,223.5220639705658,0.0045260471330296845,0.0,610304.0,96.62223776195808,0.5571903446471884,0.7857722831318151,0.7687745744385882,0.5396340441232952,0.34644898247890027,0.6820708860775299,0.8482213433383825,0.5189141285751195,0.39019374814238966,0.4305320373557414,0.5219192952452699,2056.6445242369837,1769.359066427289,1749.6795332136446,1752.0664272890485,1304.2962298025134,1291.8770197486535,1309.003590664273,1329.657091561939,1024.3707360861758,1209.770197486535,1260.113105924596,1266.234290843806
run_61_repetition_9,DONE,pyston-lite,n_body,18758723,268897,9729693,11735,4727229,63,1.4334504539568071,0.12061017752564238,0.0013327046352101834,0,3847.2582397460938,1852.7462158203125,0.02618408203125,33210380288.0,8589930496.0,1248739872.79578,0.0,531.0644919872284,93.85353714914903,1835008.0,5816320.0,99.69708477615322,0.5050764268807387,0.616846437124534,0.6070453135272841,0.5742449868125132,0.5350420651866156,0.5671658138348001,0.6234494272307876,0.3159949383568566,0.40766658488529106,0.4140788923440881,0.4267061288105696,2098.8504144687263,1803.2264506405427,1766.7980406932932,1779.3477769404672,1295.0320271288622,1307.9027882441599,1304.8639788997739,1326.1993217784477,1052.4250188394876,1222.9382064807837,1263.155990957046,1293.428033157498
run_38_repetition_1,DONE,mypyc,fasta,26431146,9144791,6153199,61560,3102509,298014,34.5985414328989,1.0004552103710607,9.605580515640728,0,2218.3090209960938,1047.6231689453116,0.01861572265625,33210380288.0,8589930496.0,1245772031.0141206,0.0,311.8623356819153,91.24067847382885,4718592.0,11878400.0,96.75324437309138,0.7116905311756171,0.7175331679824382,0.7194384792305538,0.583168281727639,0.4222093333558338,0.58188408249762,0.5789403488264158,0.429349673708688,0.4197685734030524,0.5897963210959489,0.35976856394129325,2063.900513478819,1775.4550706033376,1755.6508344030808,1754.2439024390244,1288.121951219512,1294.7445442875483,1291.1103979460847,1319.2182284980745,1030.4858793324775,1230.2387676508345,1265.181001283697,1284.278562259307
run_24_repetition_7,DONE,pypy,fasta,1592427400,61042362,47811383,5993963,510154004,2658688,3.8332901079195194,12.536686085821863,0.521154000390831,0,136.09918212890625,62.24920654296875,0.00146484375,33210380288.0,8589930496.0,1294050381.0752687,0.0,18.6250262260437,90.27802321731403,0.0,376832.0,89.04446140412361,0.723562704619541,0.9656349452592994,0.5993499146994724,0.47714190970184983,0.6637663578474393,0.7110683885953759,0.46537976303408224,0.2521228761442246,0.1881335928875913,0.4797550189879633,0.26839846628968433,2063.505376344086,1755.5698924731182,1775.8172043010752,1733.032258064516,1342.6344086021506,1366.0860215053763,1325.3763440860216,1338.1720430107528,1123.0,1218.8279569892472,1286.3655913978494,1257.0645161290322
run_26_repetition_12,DONE,pypy,n_body,2461558288,15772801,9265925,187240,1039578197,3342,0.6407648795842774,2.0207372712384353,0.0003214765382387103,0,169.68048095703125,75.587158203125,0.00091552734375,33210380288.0,8589930496.0,1286172231.9338844,0.0,24.384458303451538,92.28081316987345,4456448.0,66387968.0,85.12396694214875,0.9662274728136614,0.730011307010966,0.7072022079436246,0.1397174483488414,0.3663911819458008,0.4267194280939654,0.9935479572981842,0.597148900682276,0.7916830571229793,0.32761068038703983,0.7998656935928282,2076.586776859504,1838.504132231405,1791.1818181818182,1775.9669421487604,1338.1570247933885,1329.3305785123966,1306.0082644628098,1346.6280991735537,1088.9338842975208,1191.099173553719,1266.2561983471073,1302.8677685950413
run_57_repetition_3,DONE,pyston-lite,spectralnorm,17197493,336836,8441060,19774,4166756,189,1.9586343195487854,0.23425967828685024,0.004535902750245035,0,3214.7206420898438,1518.9881591796866,0.02374267578125,33210380288.0,8589930496.0,1250839471.4199824,0.0,452.5494215488434,94.18226341395965,0.0,4096.0,99.864359777233,0.6090154898419621,0.6244989037118477,0.5261569002710751,0.5356505877222243,0.5008381781169106,0.5378401507907584,0.48918721584436853,0.33033384867572446,0.36902840410472015,0.5130325794667928,0.4282225289906578,2098.717064544651,1801.4076038903625,1767.6715296198054,1743.1122900088417,1295.6724137931035,1292.8001768346596,1294.3766578249338,1326.0906277630415,1059.4274977895668,1233.9770114942528,1260.1971706454465,1282.9633068081343
run_25_repetition_13,DONE,pypy,k_nucleotide,4492213327,757819757,489861445,55770869,325725882,5037531,16.869629775709893,11.385029291292765,1.5465553332970943,0,657.060791015625,285.8380126953125,0.00347900390625,33210380288.0,8589930496.0,1743015330.909091,0.0,87.91769361495972,94.25344219207764,3932160.0,66387968.0,98.375,0.8574218489907005,0.6932212528857318,0.7762408429248766,0.8459695341912183,0.439906667443839,0.6819473895159635,0.5110773410309445,0.4571153804659843,0.25212655487385666,0.5271652831272645,0.23644291866909373,2088.181818181818,1874.2704545454546,1809.775,1796.15,1367.4363636363637,1359.8,1359.884090909091,1372.7977272727273,1159.0931818181818,1244.9386363636363,1271.15,1281.4477272727272
run_18_repetition_1,DONE,cython,k_nucleotide,1906689303,178944515,373795732,6444664,46778540,4700493,9.38509041396767,1.7241138537130223,10.048396123521599,0,1574.090087890625,726.0077514648438,0.011962890625,33210380288.0,8589930496.0,1662181638.084095,0.0,218.94225335121155,94.23354321554767,0.0,335872.0,99.6343692870201,0.4874968614286217,0.48079210634205416,0.7179040962207034,0.6290610563112133,0.7103937461672579,0.3872091586563661,0.5298763466709493,0.48868368575570786,0.3322034659208066,0.31493682323033895,0.7576568150651084,2098.136197440585,1803.755941499086,1767.3080438756856,1792.6051188299816,1323.6435100548447,1329.3034734917733,1320.471663619744,1337.7367458866545,1081.7970749542962,1234.81718464351,1267.8427787934186,1289.9131627056672
run_62_repetition_12,DONE,pyston-lite,fannkuch_redux,72006161,599242,34811360,33116,20597709,123,0.8322093438643396,0.09512986565305119,0.000597153790258907,0,15986.480285644546,7686.108520507814,0.11712646484375,33210380288.0,8589930496.0,1247128491.740382,0.0,2211.0060749053955,94.38167448191446,0.0,401408.0,99.92215081017471,0.5469448159463893,0.5671562472894698,0.5593638484527852,0.5556262332847931,0.5322907402109235,0.4892730662253385,0.5346000851026173,0.35751204820815347,0.3727304730518831,0.4252664241341214,0.38751393443962734,2099.584955191455,1778.5342626957545,1763.7789445098217,1756.947768624966,1297.0415497420115,1293.8220331311668,1294.7546845297366,1322.0139404363176,1033.440572101023,1208.5796143749435,1253.859328324432,1269.3173712320088
run_43_repetition_6,DONE,nuitka,spectralnorm,87142,49078,12159,8852,,,56.319570356429736,72.80203964141788,,0,2136.8295898437354,1026.1588745117188,0.01611328125,33210380288.0,8589930496.0,1235547624.8372722,0.0,296.25483751296997,0.0,2490368.0,141594624.0,99.6243324408573,0.6235241110786887,0.45384590783528106,0.5573003285644346,0.5475918571744555,0.7200664899020803,0.4035794519033889,0.6155524438374111,0.35364845095253894,0.444774075366612,0.46401032330537473,0.3685039976092306,2098.029034436192,1800.5644834571235,1776.7967589466577,1776.7535449020932,1313.9115462525322,1310.90276839973,1302.0533423362592,1336.1661039837948,1068.060769750169,1226.4591492234977,1275.0229574611749,1292.0108035111411
run_2_repetition_14,DONE,numba,binary_trees,2262715598,750530094,274312083,114076176,174456497,8344628,33.169440059695916,41.586274564507605,4.78321423592496,0,329.9862060546875,140.40869140625,0.00164794921875,33210380288.0,8589930496.0,2168391306.017391,0.0,46.17560386657715,93.96388194871986,0.0,417792.0,96.07216800192128,0.5388341573269471,1.0144065478573674,0.2645558740781701,0.8848976100268571,0.2463314035664434,0.5975222187197726,0.5870901563893194,0.04611240120037742,0.3737022438774938,0.3235231654799503,0.5075477517169454,2085.0478260869563,1818.1130434782608,1787.3347826086956,1774.2391304347825,1327.7739130434782,1313.6521739130435,1312.904347826087,1327.2608695652175,1125.486956521739,1234.7652173913043,1268.6739130434783,1270.3695652173913
run_9_repetition_13,DONE,cpython,binary_trees,83001858343,67273548804,15019594306,13359381175,594559361,157987044,81.05065374078283,88.94635169781662,26.572122880090355,0,7899.489135742202,2928.974365234375,0.0587158203125,33210380288.0,8589930496.0,1960520834.3955963,0.0,1091.0096559524536,94.20715322267024,4849664.0,11878400.0,99.88719848422829,0.6452562935035163,0.6373968674447559,0.6169428671882787,0.5226702877742435,0.546179021153975,0.5372285017398519,0.5804757629293914,0.3507356651223034,0.4110333320061001,0.40496015548159225,0.3984278483893893,2099.225871559633,1810.4904587155963,1789.342018348624,1783.0025688073395,1349.217614678899,1330.3862385321102,1331.3425688073394,1351.2060550458716,1109.6284403669724,1233.874128440367,1249.043119266055,1270.7957798165137
run_37_repetition_11,DONE,mypyc,binary_trees,29249238023,22670078352,5684140126,5051543548,227773399,51288368,77.50656045868098,88.87084829055462,22.517277357747993,0,2567.498657226577,940.3831176757812,0.0194091796875,33210380288.0,8589930496.0,1542328577.90498,0.0,349.9420440196991,93.52148184205848,4587520.0,11878400.0,99.19862621637093,0.5974420329025969,0.5606495672863555,0.7881517784044137,0.6470615585053656,0.4515758436034595,0.4582994018852472,0.5687379071421806,0.3434443376408213,0.40981957312986794,0.528459458451443,0.4158064432327039,2097.041785918718,1839.4871207784774,1772.5374928448769,1786.7475672581568,1354.5323411562679,1332.3651974813968,1330.6863194046937,1348.6290784201487,1140.933600457928,1236.7613050944476,1250.1425300515168,1248.9370349170006
run_7_repetition_4,DONE,cpython,mandelbrot,41356713,2488541,13893525,51960,8539632,6761,6.017260124130272,0.3739871630849622,0.07917202989543344,0,6173.374145507827,2957.679565429691,0.0452880859375,33210380288.0,8589930496.0,1236106747.3356693,0.0,856.9065272808075,94.3233026514764,4980736.0,11878400.0,99.82774531777233,0.6250656732914743,0.5899855353249703,0.46679528848753443,0.4898641614038458,0.4704111861837325,0.47430719000467264,0.5391277401866659,0.2513546682154567,0.33588929235225135,0.5168641671151988,0.44558902586753946,2098.8860079420697,1781.5559448726933,1766.097874328428,1755.4078486334968,1302.9252511095538,1301.703340341042,1302.9098341508993,1327.1249708012147,1043.1565054893717,1216.0745153001635,1256.3648680214903,1280.8051857042747
run_59_repetition_0,DONE,pyston-lite,fasta,25657484,9374649,5068119,77888,2752560,334483,36.53767844111293,1.536822635774732,12.151706048187869,0,1922.0265502929542,918.6135253906214,0.01348876953125,33210380288.0,8589930496.0,1246161936.0837696,0.0,267.63738107681274,93.37949315415626,1835008.0,5816320.0,98.71792603680333,0.6018155631550052,0.4632091944174884,0.6912824051676174,0.4972636649077208,0.5598842515683299,0.47745588426279684,0.7140144793150937,0.3363867150640523,0.2721609308279176,0.6398527848025088,0.500551896792521,2086.5968586387435,1784.3657442034405,1761.6813762154077,1753.9124906507107,1286.1077038145102,1299.642483171279,1317.488406881077,1321.6881077038145,1053.7352281226626,1223.5736724008975,1264.8115183246073,1284.8676140613313
run_28_repetition_7,DONE,codon,mandelbrot,23228914,2498500,1572286,16744,5474045,674,10.75599143377947,1.064946199355588,0.012312649969081364,0,449.9756469726708,198.3421630859375,0.00433349609375,33210380288.0,8589930496.0,1257440043.9289942,0.0,67.44858717918396,92.69585557520037,4849664.0,53059584.0,95.3099750936384,0.566467132617736,0.32442872570111203,0.29942441092440364,0.8986580934397568,0.4271685158359934,0.24088150915309522,0.5974573062721794,0.18964256187515147,0.5606821149411286,0.32027739110077624,0.1215532616045348,2092.121301775148,1818.8313609467455,1807.6272189349113,1789.0562130177516,1321.2633136094676,1322.2721893491125,1311.310650887574,1358.2278106508875,1066.5591715976332,1245.7721893491125,1279.9792899408285,1276.6568047337278
run_46_repetition_10,DONE,nuitka,k_nucleotide,73255,27859,3763,2471,,,38.0301685891748,65.66569226680839,,0,1385.1765136718896,653.0780639648438,0.011474609375,33210380288.0,8589930496.0,1670328836.8865323,0.0,188.68214416503906,0.0,2359296.0,141594624.0,98.77734184467401,0.689871140116725,0.5184549954764284,0.8970370005385621,0.6185570001475758,0.5277883555514942,0.43665842587090753,0.6374151601455118,0.1258841311185762,0.376781653561496,0.42675714243760415,0.4477328784202847,2097.120890774125,1828.7030752916226,1806.2269353128313,1777.6648992576881,1337.71474019088,1330.3711558854718,1328.9703075291623,1341.949098621421,1090.5853658536585,1256.4941675503712,1278.1908801696713,1298.031813361612
run_12_repetition_9,DONE,cpython,n_body,18628723,273017,8660089,10462,4708324,0,1.4655701305988607,0.12080707253701434,,0,3766.772033691421,1813.4567260742188,0.02947998046875,33210380288.0,8589930496.0,1248629286.9607995,0.0,520.602320432663,94.29336859756576,1966080.0,5816320.0,99.73097617217525,0.5173725792987818,0.5424316934353567,0.6551843469391229,0.5597481230054793,0.46948770804188966,0.5280956707717271,0.4434217598853342,0.4184084746766145,0.47692142709872065,0.4571892694039678,0.4987191666693618,2099.0676402767103,1800.7955418908532,1779.595695618755,1757.8524212144505,1299.9584934665643,1305.9500384319754,1311.6099154496542,1323.9738662567256,1055.2624903920062,1217.0023059185241,1270.1871637202153,1286.8631821675633
run_11_repetition_13,DONE,cpython,k_nucleotide,1891835972,191289325,387621243,6421594,45966075,3915887,10.111306045088776,1.6566672018024566,8.519080648064904,0,1798.266357421875,834.46728515625,0.0137939453125,33210380288.0,8589930496.0,1663668319.6392915,0.0,248.48556804656982,93.62969678995498,4849664.0,11878400.0,99.68464841934794,0.5418020373333288,0.5866056858245493,0.7724863791331384,0.5543534486478078,0.6984890874073317,0.6174958714444472,0.3482004596751285,0.4251721836566541,0.4038668172898884,0.4117001786276146,0.332003451079946,2097.6247987117554,1813.7125603864733,1804.6360708534621,1797.3035426731078,1334.5458937198068,1313.3711755233494,1319.4331723027376,1333.1714975845412,1071.7359098228662,1231.8421900161031,1261.4919484702093,1286.1352657004832
run_0_repetition_1,DONE,numba,mandelbrot,112380821,19826491,12884706,2185321,6936346,145816,17.642237192767972,16.96058101752574,2.102201937446604,0,555.9215698241896,251.03027343750364,0.00396728515625,33210380288.0,8589930496.0,1318879352.7665849,0.0,81.28548884391785,92.32055322895472,4849664.0,11878400.0,97.6783379782037,0.5777847659968627,0.6847031800401299,0.9449564574391601,0.7234345888329958,0.49828991359809105,0.48521266581092476,0.504898658402136,0.42554215248445326,0.5641232149021046,0.7567862597378817,0.3160597779387631,2076.321867321867,1769.7027027027027,1770.4054054054054,1761.2481572481572,1301.4643734643735,1308.3759213759213,1304.7248157248157,1322.2113022113022,1038.039312039312,1206.6855036855036,1235.04914004914,1262.0
run_24_repetition_0,DONE,pypy,fasta,1678186712,74415763,81095758,6985264,501175391,2984423,4.434295806770754,8.61359973970525,0.5954847451797568,0,137.68328857421875,62.35723876952761,0.00128173828125,33210380288.0,8589930496.0,1305829772.387097,0.0,18.480106592178345,90.34505909745411,4456448.0,66387968.0,90.55126657793599,1.7399571646926224,0.9881783147012034,0.6016847907855947,0.3036080842377037,0.3882255067107498,0.7231299108074557,0.586377634797045,0.07506513595581055,0.7578084981569679,0.3823177993938487,0.32514080693644865,2034.0537634408602,1745.8924731182797,1695.9032258064517,1715.7096774193549,1335.6236559139784,1278.8064516129032,1299.1397849462367,1326.9354838709678,1101.9247311827958,1190.1075268817203,1221.6559139784947,1176.7096774193549
run_14_repetition_13,DONE,cython,mandelbrot,36903969,2303607,14216047,37083,7358454,6281,6.242165984910729,0.26085310494541836,0.08535760364880993,0,5710.107238769531,2612.7363891601562,0.04840087890625,33210380288.0,8589930496.0,1249221387.2220876,0.0,826.4218678474426,94.14583365823086,1835008.0,5816320.0,99.42020757933395,0.5262980179698337,0.5467537953984105,0.547928683656444,0.5864645312198515,0.4925688684607395,0.4523055455274113,0.49056292753815506,0.3247231975555073,0.4196786880854054,0.39747470722674283,0.3650001372413908,2098.7331072899005,1780.323807217244,1766.6444659723904,1771.7604746912086,1290.4754177767013,1300.0564301283605,1301.9438120610316,1324.4473238072173,1044.8871397432792,1223.793896827319,1252.7469120852506,1279.7156696536692
run_24_repetition_5,DONE,pypy,fasta,1580685245,57630665,45763664,6506826,512042546,2579904,3.6459292058489483,14.218323952382834,0.5038456316089015,0,135.33538818362285,62.1502685546875,0.00067138671875,33210380288.0,8589930496.0,1296263542.3655913,0.0,18.437477827072144,92.30557054088962,4456448.0,66387968.0,92.14516129032258,1.6008904505801458,0.24849390342671385,1.6355269775595715,0.8965724072148723,0.4990660214936861,0.482736014550732,1.1324235873837625,0.12999404886717436,0.4188693422143177,0.4938034498563377,0.31978773622102635,2064.6666666666665,1825.6451612903227,1716.3548387096773,1721.483870967742,1321.4623655913979,1331.1612903225807,1335.7956989247311,1334.6021505376343,1152.5806451612902,1219.021505376344,1221.1935483870968,1204.215053763441
run_52_repetition_14,DONE,py3.13-jit,fasta,27679424,9300481,6708647,69322,2980420,189559,33.600702818093325,1.0333231126932152,6.3601438723401404,0,2215.1983642578125,1051.8912963867188,0.0177001953125,33210380288.0,8589930496.0,1269108635.5819354,0.0,310.14695286750793,92.22675015357233,1835008.0,5816320.0,97.22776373586348,0.7137558424857355,0.4546254618706242,0.6797560088288399,0.5420902017431874,0.7070083267073477,0.4764606443335933,0.7540035395660708,0.31917241264735496,0.5621297388692056,0.5818597611304253,0.5425506942502913,2068.291612903226,1776.4632258064516,1751.5329032258064,1740.4187096774194,1282.9735483870968,1296.9864516129032,1292.0967741935483,1312.261935483871,1040.554193548387,1231.4006451612904,1257.3645161290322,1280.4735483870968
run_44_repetition_11,DONE,nuitka,binary_trees,80023,36122,6955,5485,,,45.13952238731365,78.86412652767793,,0,6749.009033203125,2412.612060546875,0.05010986328125,33210380288.0,8589930496.0,1984904523.2679965,0.0,923.1036710739136,0.0,0.0,4096.0,99.78007681847446,0.6050267182193625,0.5833559800246335,0.6757011319811925,0.6441907105193589,0.6182152440727843,0.5468066652714948,0.6041250840889197,0.3569558475098709,0.38799109414594646,0.3303355502363711,0.3954252465292876,2099.248699045967,1800.1496097137901,1782.032523850824,1789.2359063313097,1351.5685169124024,1346.0568083261057,1334.4269297484823,1353.3516912402429,1130.6053772766695,1244.323503902862,1250.459236773634,1261.8625325238509
run_51_repetition_14,DONE,py3.13-jit,binary_trees,32718571957,23110921330,4674602039,3774160441,798776660,101344528,70.6354829922689,80.73757743466385,12.687467357897011,0,3892.321533203096,1500.1056518554688,0.028076171875,33210380288.0,8589930496.0,1704465928.9690645,0.0,536.9783732891083,94.51514218131686,6029312.0,14737408.0,99.509052408839,0.5612078479897652,0.5313011474054872,0.6584720023190225,0.6147694431864589,0.6301029016511279,0.6406606958843726,0.5200652267743614,0.3975763601284617,0.36251898439260194,0.39675991168850355,0.4023894378099697,2098.7428251956767,1822.0331718225866,1784.9485650391352,1801.239657100261,1347.680581438688,1331.6354826686545,1328.8643309727915,1348.9064480059635,1122.7663063734626,1240.664927320164,1262.3805441669772,1278.2377935147224
run_23_repetition_8,DONE,pypy,binary_trees,10924719032,1549031845,858363306,448752231,1392909836,6757852,14.17914584771172,52.27998772351995,0.48516076384430096,0,544.505859375,226.53857421875,0.00347900390625,33210380288.0,8589930496.0,1562906094.741573,0.0,71.08925747871399,94.04221582948492,1966080.0,5816320.0,98.28731185398745,0.5747195678145698,0.9343665588772698,0.4517527026741692,1.1070097809594668,0.7381893928801075,0.6344949657495103,0.9327211729093884,0.4524541172418701,0.3739166474911604,0.4986337455136053,0.6355996541260334,2089.5561797752807,1815.5393258426966,1788.0786516853932,1818.3370786516855,1362.3342696629213,1351.4719101123596,1365.0280898876404,1365.8426966292134,1145.4691011235955,1254.7219101123596,1261.5280898876404,1313.6488764044943
run_5_repetition_1,DONE,numba,n_body,70015513,13693804,8078063,1776582,2434307,148869,19.558242756858753,21.992673243573364,6.115457089019586,0,60.230712890625,27.260009765632276,0.00067138671875,33210380288.0,8589930496.0,1319705167.6444445,0.0,8.968937873840332,88.82531602647569,4718592.0,11878400.0,79.95959608289931,0.5896020200517442,0.2520442485809326,0.8869648774464926,0.040650404824150936,1.4239256567425198,2.0512323962317573,0.3498515897326999,0.02693602508968777,0.02710026899973551,0.8738273673587376,0.25229061444600426,2040.2444444444445,1620.2,1643.9555555555555,1653.2,1265.9777777777779,1265.7777777777778,1284.4888888888888,1290.7777777777778,1149.2444444444445,1168.6,1173.6666666666667,1238.088888888889
run_53_repetition_9,DONE,py3.13-jit,k_nucleotide,2444200713,173873850,564703924,15636792,54608443,4864284,7.113730434461256,2.7690248527474375,8.907567644805402,0,2096.4872436523438,959.9497680664062,0.0150146484375,33210380288.0,8589930496.0,1660498284.5217392,0.0,294.46898317337036,94.20837304643963,5898240.0,14737408.0,99.4225543478261,0.4821607241730975,0.6444441320010178,0.6541176786970185,0.4757011161064324,0.6194469258999047,0.6381905439269283,0.5393245926977176,0.37691019382327795,0.6093222593443225,0.35218755050521827,0.577334112852164,2097.920516304348,1831.609375,1799.84375,1786.4911684782608,1326.8851902173913,1310.8396739130435,1321.8383152173913,1340.2255434782608,1064.836277173913,1247.633152173913,1264.84375,1289.8172554347825
run_54_repetition_7,DONE,py3.13-jit,n_body,17326908,298426,8541354,17840,4386092,408,1.722326914877138,0.20886618210649038,0.009302130461467748,0,3736.260009765625,1797.6664428710938,0.02569580078125,33210380288.0,8589930496.0,1246144127.156916,0.0,516.4057502746582,94.517717211434,5505024.0,14737408.0,99.8736586809066,0.5936248391601108,0.6032016734566997,0.5871602582959231,0.5699110135164708,0.5990320334643275,0.7040036019776413,0.5403246899553622,0.3150924582529419,0.38680343074144574,0.42506597675772795,0.45458973896267896,2098.753971328942,1795.5524990313831,1761.5234405269275,1750.1375435877567,1295.9775280898875,1294.8279736536226,1308.1146842309183,1323.9050755521116,1031.633475397133,1231.7032158078264,1261.3568384347152,1287.0034870205347
run_40_repetition_12,DONE,mypyc,n_body,25860046,280249,12420275,18557,7415578,465,1.0837142362391776,0.14940893015653842,0.006270583358438142,0,5852.615051269531,2788.4550170898438,0.044677734375,33210380288.0,8589930496.0,1240675907.0446298,0.0,816.0171313285828,94.20599938280854,4849664.0,11878400.0,99.77807748896518,0.6989702428743616,0.49287917246094753,0.536054216818578,0.5099502024608479,0.4989215496666236,0.6261224041182718,0.5089398090485091,0.32743693382468747,0.4061832015291624,0.44623908833173515,0.42134869563456784,2099.4210397253555,1785.17361451692,1775.710887690044,1760.1029916625796,1299.3003923491908,1300.1380578715057,1297.0142226581659,1323.0029426189308,1056.9252084355076,1225.6598822952428,1266.3629230014712,1278.298430603237
run_39_repetition_13,DONE,mypyc,k_nucleotide,1778941998,194120494,375371170,6427870,40153992,5027065,10.912131717517639,1.712403752264725,12.519465063398927,0,1944.623046875,896.6685791015625,0.013671875,33210380288.0,8589930496.0,1416890390.738712,0.0,270.2608551979065,94.91415069828555,5111808.0,11878400.0,99.77449950494209,0.7377265828746412,0.47911209401865523,0.5822552432403311,0.5123651972706453,0.5167504818593017,0.6449756000679039,0.8031509687819365,0.3298142747381367,0.36334153350241355,0.43663277522799354,0.4009395142249228,2097.8978534418948,1810.2087342709103,1773.336047372317,1771.6121391561805,1309.477424130274,1313.7076239822354,1316.5159141376757,1333.2339008142117,1091.2901554404145,1240.2264988897114,1262.7579570688379,1288.9111769059955
run_57_repetition_12,DONE,pyston-lite,spectralnorm,20394376,297138,10496774,21434,4350017,351,1.456960487538329,0.20419607014497979,0.008068933983476386,0,3236.8245239257812,1533.3966064453125,0.02545166015625,33210380288.0,8589930496.0,1249854803.5273368,0.0,454.40749979019165,94.82019202587256,0.0,393216.0,99.8236331569665,0.5084943273474299,0.5366239880837461,0.4765493073213248,0.5213515417785031,0.37494536445885107,0.5746043511063543,0.5760834383559815,0.29488966342002626,0.40468925504404824,0.44067729200110023,0.2741378552331285,2098.7751322751324,1797.8778659611994,1780.9303350970017,1767.0934744268077,1317.953262786596,1307.0515873015872,1308.8875661375662,1331.829365079365,1039.6150793650793,1231.6265432098764,1268.4431216931216,1284.489417989418
run_43_repetition_11,DONE,nuitka,spectralnorm,85980,52800,12999,9684,,,61.409630146545716,74.49803831063929,,0,2135.3300170898438,1025.5111083984375,0.01544189453125,33210380288.0,8589930496.0,1255838080.9519947,0.0,296.0514352321625,0.0,0.0,544768.0,99.39560456369438,0.5187363934887672,0.7329561213853796,0.5442840547034513,0.41703640832298106,0.6363243693391402,0.513966656158388,0.4349179875818437,0.2735247725244307,0.23706923788910866,0.3521638944432734,0.48306588972638476,2098.1906693711967,1800.2325895875592,1777.5185936443543,1768.896551724138,1301.4137931034484,1304.475321162948,1304.1399594320487,1331.4617985125085,1063.4854631507776,1241.235970250169,1268.0750507099392,1292.42123056119
run_39_repetition_2,DONE,mypyc,k_nucleotide,1805921613,203264459,379834740,7016707,38338035,5152679,11.25544196031503,1.8473052254251416,13.440122844063342,0,1954.7266235351562,903.602111816399,0.01422119140625,33210380288.0,8589930496.0,1409441785.9542437,0.0,271.3859899044037,93.81187775671702,4980736.0,11878400.0,98.78870001930153,0.6127324546835079,0.7471979182364756,0.766309601354423,0.46358408250491995,0.6783655271319006,0.35458688696372115,0.7190601092203077,0.40609178136195645,0.29461826160825044,0.34232018205072606,0.5038378318737354,2098.030258302583,1798.5734317343174,1790.6553505535055,1788.989667896679,1324.118819188192,1316.6140221402213,1306.6863468634685,1334.1424354243543,1088.949815498155,1235.3690036900368,1273.420664206642,1283.2509225092251
